transaction_id,account_id,transaction_type,amount,currency,transaction_date,merchant,status
469424a0-8f56-45d5-9d79-0a3c85f766db,daf54d22-a686-4bfc-a91f-414a920321fe,DEBIT,2565.46,EUR,2024-03-31T09:05:56.285253,Ross-Bell,COMPLETED
36161cfa-238e-4917-9d53-0ea0090ad8c1,e871c20e-c084-41d9-9c6b-f27aafa02c04,TRANSFER,5704.76,EUR,2025-10-19T17:56:46.987187,"Jones, Hayward and James",COMPLETED
e6e62b27-27a7-4466-997a-6b266f366818,dd2f9c22-a3ac-4229-a892-ce77dac48689,CREDIT,4713.69,EUR,2026-02-11T19:20:53.429280,Clark-Wilson,COMPLETED
3df69432-8b5a-499d-ad9a-d25fad6d8adc,75b35328-5120-4f32-85ac-6c9e036c3fb7,TRANSFER,4958.73,EUR,2024-10-24T16:33:41.877599,"Clark, Davis and Morgan",COMPLETED
69fefea0-ffd7-4575-b7db-2c51625fb1f1,29eae655-291d-4f8a-818e-f4ee7f983590,DEBIT,725.22,EUR,2026-03-02T14:31:14.206593,Harris Ltd,REVERSED
dadcc599-4d9a-4a7e-af9d-d67a98b2c8cb,233fd32c-54c2-414a-b38e-c4f2eaef9f90,DEBIT,3218.32,EUR,2024-08-16T09:51:42.572770,Hunt-Clarke,COMPLETED
23dac032-45ca-4854-87c3-e219ae4273f6,eca76770-7816-4a98-8e32-856fd0c50503,CREDIT,2128.7,EUR,2024-01-30T14:21:14.326044,Bond-Lane,COMPLETED
a56b2841-4ffc-4153-a7db-0b09449a1a37,1c131c9b-9446-4117-b953-7a1fac28e016,CREDIT,6594.52,EUR,2023-11-23T06:48:37.579846,Williams-Jennings,FAILED
fabf14a9-5a58-41bd-986e-656e9f01c6eb,45473c27-1968-4d75-9ea6-d7c36d414577,CREDIT,6565.59,XYZ,2025-06-24T21:02:55.166032,"Robinson, Saunders and Elliott",PENDING
c7c88481-934e-49f2-ad24-d99182726052,19c390d0-f56d-49b6-8dce-3da000515e2b,CREDIT,9758.05,EUR,2024-01-08T14:05:03.084145,Mason-Smith,PENDING
8a68d4d6-41d4-436c-a4c2-19e4bfb859fc,bcfa1cb9-68f9-437c-ac8a-c93c0eb8fbcd,TRANSFER,1286.82,EUR,2026-02-08T19:44:09.054157,Scott-Bell,COMPLETED
74e57d5b-aea8-4bc3-8adb-b9df913931b2,a20a971f-98d9-4913-90b2-cae64b574741,DEBIT,7285.14,EUR,2026-01-28T10:05:31.716135,"Parker, Bennett and Slater",COMPLETED
46f38fb0-0b0e-4e6d-bd86-34e5ab4c9504,94122c3b-0e4b-4e12-a7fd-0c8983756895,DEBIT,1728.17,EUR,2025-03-09T04:25:00.441808,Knight LLC,COMPLETED
0e0df479-7070-465b-b5c9-0a42338e6741,f79fefa3-a8ed-47e1-9e81-0cd87abec772,DEBIT,2478.29,EUR,2024-09-05T23:06:19.602788,"Carter, White and Allen",COMPLETED
ac035191-131a-464e-8f7d-c581b6d43142,782fa979-d7c0-4a66-a23f-b4c6c1b2ca92,CREDIT,3463.22,XYZ,2026-01-22T05:23:27.104997,Cooper Group,PENDING
a71be397-ade0-4a1c-81d0-17f18d5a0b46,7cc05363-c530-457b-bca6-fd88e2a6110e,CREDIT,5077.07,EUR,2026-02-09T22:53:04.782266,Thompson PLC,COMPLETED
3ef5c7ed-985f-4836-872e-57f3c07d0b25,1aa80d8a-eb4d-4be5-9a4f-6d000061d1de,TRANSFER,4291.72,EUR,2023-07-03T08:57:33.765917,Kelly Inc,COMPLETED
a96e0835-6183-4853-926a-06d4c1f2bcd0,69600d67-1237-460b-add5-abc01fdd8cdb,DEBIT,124.79,EUR,2024-04-07T04:17:01.469354,Sheppard-Wilson,FAILED
6ac80b2c-89cb-4f55-9ac1-03ef94f7cafa,0076b46a-0d32-4579-968c-5d5d200d9b71,DEBIT,8541.56,EUR,2024-09-25T08:21:42.694494,Hart Group,PENDING
37660e9c-5d35-439b-b168-0b5f13ae5d00,f8e0d4d4-4e85-4ba7-841d-56c5c33bad68,DEBIT,2711.13,GBP,2026-02-27T13:09:25.221084,Barrett-Fuller,COMPLETED
b6842b01-389e-4714-9c7b-8e7802efeba0,ce513948-5ddc-48cf-bf6b-dd47ac41608e,DEBIT,7372.36,GBP,2025-08-07T01:48:30.277025,James-Stephenson,COMPLETED
3799d44e-0e50-4d0b-88b7-f22e3347a1e4,b505e302-074b-4506-889f-8c9306fa79ea,CREDIT,0.0,XYZ,2026-01-20T07:22:39.006999,"Evans, Marshall and Conway",FAILED
0e56a6e9-64d1-4814-ba08-df233868d254,afe9a2ec-03a7-433d-8332-c87da9da10b5,CREDIT,7050.75,EUR,2024-04-14T15:56:13.549339,Shaw PLC,COMPLETED
a1f91710-64e6-4acf-ba30-417981a281c8,58caaba1-ba47-402d-9c43-997e7ad05e38,CREDIT,1409.11,EUR,2026-04-12T03:25:55.266501,Bray-Sykes,COMPLETED
d4417bf7-c3cb-4136-b6b1-6a186c1430ca,3a328615-7046-41d7-8c37-06c820c28ddb,TRANSFER,5124.79,GBP,2025-07-26T13:21:43.517313,Richards PLC,COMPLETED
c5e817ed-b375-463e-8b52-88a930938518,8d7c4512-4efc-4a9d-a053-49f89b345667,CREDIT,4931.08,EUR,2025-10-13T08:52:37.923919,Hall-Holmes,COMPLETED
e07f2fa6-38f5-4892-8ffa-7abc3c0f241a,9bcca2e0-3b1c-43e6-8a01-e080d4627c84,TRANSFER,7950.72,EUR,2023-07-24T18:13:38.074898,Thomas-Griffin,PENDING
ceea7f9c-b42c-4547-aac4-1d7328e47b42,683c6d15-f4a8-43fe-a54d-0d174510edcb,CREDIT,1630.49,EUR,2025-07-09T20:04:03.876368,Long-Hall,FAILED
82275a46-f567-497b-a2e5-487486c03624,75285bbb-da3b-4cf1-aa68-900eb8642221,CREDIT,5700.67,EUR,2024-12-02T07:06:25.963353,"Shaw, Turnbull and Hall",PENDING
8401a8f8-2054-4616-bab6-02bebfb30e8d,00226cb3-ebaa-4e49-b4bd-ba862bed1676,DEBIT,3177.11,EUR,2026-02-04T19:10:14.515973,Williams Group,COMPLETED
63716c28-463f-4a81-b992-261693c50eb9,147fbb21-ca62-47f2-b529-05c30b34cb1c,TRANSFER,5471.46,EUR,2023-05-02T05:48:46.153882,"Brown, Smith and Jordan",COMPLETED
a0cce43c-3583-4650-bad4-6a237e148a4d,1ecb950d-7079-4fe2-aa72-a25f0e940b6d,DEBIT,1097.72,EUR,2024-11-03T23:36:16.734317,Stephens-Gregory,COMPLETED
6d454f8c-8e00-4b95-997f-fceaaa40b333,62958b3d-9bcd-43e3-8980-ffc8c6daa526,TRANSFER,1796.17,USD,2024-10-22T03:02:47.766652,Evans-Field,COMPLETED
7d63d917-0851-4485-acd0-e0d816ee8b35,fa1e21c6-e77f-4a44-90a9-b581163f9f08,TRANSFER,9476.88,EUR,2023-07-23T10:23:27.406164,"Long, Marshall and Higgins",COMPLETED
802fd7fc-9979-45fb-9552-80abb765075a,cf4f3453-9bf8-4125-842d-670cc711e632,TRANSFER,2474.83,EUR,2025-04-19T13:26:27.451641,Noble-Thomas,PENDING
1e6d82c4-b6ca-4b6d-8e32-76483370cd3f,345a48ac-7358-4c5f-8928-9e0c0614a4ee,TRANSFER,2079.76,XYZ,2025-09-03T06:22:24.573832,Johnson and Sons,COMPLETED
a67d29db-a2af-418e-b298-cb0864e3f68c,203156c4-4caa-499b-9172-301ef8f895b6,CREDIT,1827.12,EUR,2025-09-22T13:35:15.226655,"Harrison, Martin and Humphries",COMPLETED
b44089be-254a-46e2-9946-cffc640bd598,c65e8717-76f3-42b2-98c0-89606130a270,CREDIT,929.13,EUR,2024-06-30T11:11:32.977738,Parker PLC,COMPLETED
120dabfd-3bbd-4784-9e31-4d3570e1ca86,26c9a9d6-3299-4df8-b986-2bef05fd0ad6,TRANSFER,5224.87,EUR,2024-11-18T16:37:55.494490,White Ltd,COMPLETED
96da2329-066e-4682-bf82-4c7d8e973a05,8b6c5b06-fd4f-4a0b-8952-2e151cd03510,CREDIT,504.21,EUR,2025-09-20T14:14:40.106713,Warren LLC,COMPLETED
a496058a-7ea8-4908-b047-47402c8bc728,0df5937a-445f-4bfc-8529-9f6b9a986a48,DEBIT,3450.84,EUR,2023-11-29T01:57:23.830961,"Gibson, Martin and Barnes",COMPLETED
ace955ac-4859-4742-a016-aa2526888a35,80c335bd-9335-42de-9b51-308639287484,CREDIT,7021.99,EUR,2024-09-28T13:05:57.650394,French-Smith,COMPLETED
d24fcc27-0ff3-41e3-8c52-a57ac587a882,552b8da7-b6b3-4c38-bc90-2d21a64109c1,DEBIT,3906.57,GBP,2024-05-09T00:47:09.282563,"Newton, Parsons and Page",COMPLETED
da83fba8-c47f-46a5-ac4d-c149d9b3b72d,4ff0a6c5-9c0b-4087-93bc-af9856a11d1f,CREDIT,6834.56,EUR,2024-10-31T14:29:08.300098,Harvey-Phillips,COMPLETED
2cdb331a-122c-4f8f-a82e-3033820c5100,6c53b591-af38-45da-be13-f042f3843f69,TRANSFER,7429.98,EUR,2024-01-13T01:02:35.242016,Thomas-Higgins,COMPLETED
944cb020-c073-4fc9-8d15-b9b594c0a6a0,cc5192ef-6b15-48ea-8ced-2bc79de4ff84,DEBIT,0.0,EUR,2023-09-14T21:48:16.787349,"Cooper, Barnes and Scott",COMPLETED
91351e18-5495-425b-8f95-a0ed7ae61035,bd922310-f171-44ba-983c-c0da0f005cc8,DEBIT,7542.87,EUR,2023-12-03T00:42:08.547843,"Hayes, Davies and Pearson",COMPLETED
6e2aa143-7ca0-4f1c-a906-f7e8dd561f44,75affa51-b390-44b2-a578-a9386c5ee84e,CREDIT,5764.94,EUR,2023-06-28T07:28:42.108691,Brown Group,COMPLETED
f911f2a7-cce4-4e0b-b40d-9b5eb159eedd,19cd409a-d4de-4e5b-a11e-ccb4847c1120,CREDIT,9103.56,EUR,2025-12-27T05:24:49.088486,"Coleman, Davies and Wheeler",COMPLETED
67bb287a-d6b2-49d9-abd9-1b683473edcc,81c70f85-e547-4e1b-9036-149144e22cb8,DEBIT,7121.1,EUR,2025-12-12T02:19:10.657431,"Bradshaw, Bull and Sharpe",COMPLETED
2da077a0-6e3c-4c10-a2eb-07bef455217b,fc28002c-0fa9-45fd-9b26-dce7a60badcf,DEBIT,3174.22,EUR,2025-09-07T04:35:33.999278,Lee-Sykes,COMPLETED
321a5b42-5490-4678-90e4-5970280ff85e,8ee5c952-3abd-48e5-8fe1-7fb4e3a038bb,TRANSFER,3137.65,EUR,2025-01-03T21:01:54.490887,Lee-King,COMPLETED
7753c922-073f-4383-85fc-ac096189f51b,c06b801a-eebd-4a90-8b60-b331d498997b,CREDIT,7365.81,EUR,2023-11-08T07:17:38.201604,Phillips Group,PENDING
e168085c-caee-4451-b9d7-3b185817fc35,691407e3-cd1e-489b-b765-1298327b56e4,TRANSFER,3108.47,EUR,2025-05-06T22:06:10.849168,Taylor Ltd,COMPLETED
93c88aae-c1d9-406a-97a8-d0a0267511eb,7ce60227-c09f-4fe5-a1d1-47cf74328f69,TRANSFER,8578.6,EUR,2024-08-04T17:28:21.363018,Williams LLC,COMPLETED
b72f384b-c82c-401b-a72e-2b83ffa09bb7,84c641b5-9c29-4875-a5c5-be39bf54f800,TRANSFER,2067.3,EUR,2026-02-28T18:36:41.339303,Simpson PLC,COMPLETED
75aa5ae4-cab8-430e-ae52-b4eddb7f5934,c4e16341-a24a-4d77-9370-fcf23c650c81,TRANSFER,884.67,EUR,2024-03-20T14:30:55.176648,"Chapman, Quinn and Davis",COMPLETED
45e070a7-e2f9-468c-a373-5e700d0ebc47,f514fa1c-a6ab-4e48-b755-c8953adb748c,TRANSFER,5354.73,USD,2025-05-10T04:02:14.721784,Evans LLC,COMPLETED
bc1af0f6-ef44-4922-9e33-18a07bbd00e8,c7708d65-4af0-4b98-8bde-05153d892d2b,CREDIT,4849.79,EUR,2024-09-24T10:42:11.894045,Boyle and Sons,PENDING
9985b6b5-bb12-4b39-9b70-457d4bc519f2,d2ddbc0b-a2cb-4579-bd7e-858e0aa9a7cd,TRANSFER,2542.06,GBP,2025-12-20T01:50:40.195565,Pearce-Rowe,COMPLETED
d26d85a5-68ad-432f-a111-02627f52a479,b17c994e-0e54-4999-a30c-a000856eda27,CREDIT,8211.96,EUR,2023-08-31T20:19:07.484943,"Edwards, Watkins and Evans",COMPLETED
a3373a7c-6c29-4886-9902-2ce18e54b277,44fc6d37-e43d-4f13-9eca-f150f0f1c944,TRANSFER,5051.95,EUR,2024-07-28T06:13:22.429941,Bates-Short,PENDING
4074a5d5-afcb-4345-8f78-060c5f545462,6a7f5a45-8fe4-4359-a1c2-2c271e3e1875,DEBIT,2694.37,EUR,2023-12-10T17:05:01.217817,Thomas Ltd,COMPLETED
da36635b-ceb7-47b7-b3a5-838ba2b009e8,19f09198-031f-478c-8bcb-4b0f35c48837,TRANSFER,2898.71,GBP,2026-01-01T17:48:26.478715,Perkins Inc,COMPLETED
eded7401-8647-49ee-996e-75f2c1d189e0,c982f632-ded3-410f-9824-89c7a4bfc3c8,CREDIT,8856.98,EUR,2024-11-02T15:56:46.916979,Hudson-Brown,COMPLETED
ca7184f3-0cab-447f-bb08-3c65d47a53fb,78e64059-6e1d-4752-a7df-361b113dfa0f,TRANSFER,2204.3,EUR,2024-03-07T09:13:29.344919,Anderson LLC,COMPLETED
1815060d-dbe2-4df8-ac32-7f2828cd0de0,05193e91-accb-4a46-a490-af5c3ae92c7e,DEBIT,7593.71,GBP,2025-11-30T00:42:41.991619,Booth Group,COMPLETED
f5eed89b-6571-4e94-8e18-23cbddf5359d,96cbd3c8-d306-4907-b3fe-c06da8a30d26,DEBIT,2882.44,EUR,2023-12-05T22:09:44.759340,Sharp LLC,COMPLETED
d4c316e5-bf11-49f8-896c-bd3ff844a5c5,ee7b6005-62fe-4c82-8248-3a99e55baf71,TRANSFER,3266.32,XYZ,2024-05-15T19:25:58.341261,White-Heath,COMPLETED
3055891a-1505-43ca-89fe-5a319c2c8eef,d232f12e-afd6-4365-8e0f-f056b63ec25b,CREDIT,9033.71,EUR,2024-03-20T02:39:01.295183,"Moore, Miles and Potter",COMPLETED
7bba06b5-a63a-4653-96fc-267f22bc1893,06256346-4d70-4f6d-8bda-dab9582f8711,CREDIT,7175.24,GBP,2026-01-01T16:44:10.813524,Webster Group,REVERSED
eef6a856-2aea-4cad-be13-4c017679e0fa,08c9fdec-d75a-4537-9129-3881f6898b1d,TRANSFER,2417.82,EUR,2023-06-09T08:10:16.508584,"Ellis, Goodwin and Gilbert",COMPLETED
26b6021e-6018-4d67-a8c3-1494eda071b0,01cc9e8a-b4ec-4b55-a229-41f34a59b33d,TRANSFER,9920.82,USD,2025-11-23T04:34:03.164372,"Nolan, Douglas and Smith",COMPLETED
f8cb2dad-27fe-4d0b-b68d-b01fe8482435,85e83708-d6e8-4fbd-9794-ea795bd3eafa,TRANSFER,5215.08,GBP,2023-07-07T22:23:59.941141,O'Donnell-Ingram,COMPLETED
5f548ccf-01ac-49d0-bb86-287ef81618fc,ccc57f72-e443-4e24-a05f-4f70c79335fe,DEBIT,218.52,EUR,2024-01-11T18:47:46.672556,Green-Bell,PENDING
8e3632e8-9a5a-44be-a7a3-d356c70c6fc3,ee6c9b9f-0ffe-46a3-ae54-87cc2d5c63ad,DEBIT,357.64,EUR,2024-11-10T13:58:41.155230,Smith-Harris,COMPLETED
36955a73-5033-4ea2-bceb-8a1cb58c6dec,9079b6e2-82a4-4b59-83db-45f417407ec7,DEBIT,3389.59,EUR,2025-01-02T04:08:14.874674,Begum-Baker,COMPLETED
df72cb6a-a43d-47ce-828e-307f3b393b7d,2b65c4d1-e4ca-49a5-aea1-896bce449b11,DEBIT,8666.88,EUR,2023-12-14T12:42:46.165698,"Harding, Coleman and Powell",REVERSED
c56e837f-62b0-4191-85d2-e40478452343,decc23ce-e2f9-46d3-899e-b366915683e0,CREDIT,6186.15,EUR,2024-03-19T13:40:52.132118,Howell LLC,COMPLETED
3ea93962-6f68-40bb-8892-301732b38bf1,5a9957aa-ac6b-4c74-941d-985bc2ccea1a,CREDIT,997.57,EUR,2024-06-15T13:52:41.507836,Smith-Winter,COMPLETED
6fbf91cb-a040-4eba-976c-63ba425b66dc,69048de2-64ee-4c43-82fa-37c5712fc472,CREDIT,3895.08,EUR,2024-11-02T22:09:31.235468,"Norton, Baxter and Wells",COMPLETED
99875443-c468-48bc-9c43-9705c6485943,72f03d19-a916-4b26-a7b7-cabc18887f1a,TRANSFER,3418.83,EUR,2023-06-27T07:34:30.732905,"Fowler, Bishop and Kirk",REVERSED
787c4f85-c699-4717-b1ef-8df9ffb3f014,97b71e7c-95c1-46f6-aff6-8c8082e444bc,CREDIT,5545.68,EUR,2024-05-12T03:55:43.345344,Cooper Ltd,COMPLETED
5221cdce-5bb7-4cb9-b4b6-dfc1054ad05f,861a752c-d174-4626-9dde-490c94255803,DEBIT,7438.61,EUR,2024-09-24T17:53:10.771334,Burns Group,COMPLETED
17f9b601-64b9-478b-8bf3-26131921ff12,68d5e254-857a-4c2a-8d40-efee77390918,CREDIT,4684.17,EUR,2024-12-03T05:17:53.601559,"Burgess, Davies and Fox",COMPLETED
035ca0db-f5b0-4e94-a129-6ccd9b35b1fa,8481ec01-371f-4125-8bbb-1b1eda451ecb,DEBIT,3151.82,EUR,2024-07-06T23:11:49.846347,"Price, Walsh and Allen",COMPLETED
e21f7b11-09cf-4af6-a42d-524904fc4933,21f15805-5efa-48c5-9bfc-c1381fba93dd,TRANSFER,8616.13,EUR,2024-08-26T16:46:34.637629,Duncan Inc,COMPLETED
cc64e49a-ae94-49b4-9fb5-e3a60da0397d,dc93bd3a-bf1f-43ae-a7b8-68ead10c7086,TRANSFER,1803.68,GBP,2023-06-20T16:12:23.383125,Burton-Smith,COMPLETED
417fbb54-3660-41c7-b0fa-e8f9fed7fcec,0948c0d9-a45a-4317-97d4-cd39b62632d2,TRANSFER,4093.41,GBP,2024-02-08T16:05:01.378653,,PENDING
6e8b7ff7-c986-448c-a3a7-80abdd3d48be,d250fac4-63f0-4855-b68a-93282a9f330c,DEBIT,5841.1,EUR,2024-08-21T23:36:34.391924,"Bibi, Thomas and Ellis",COMPLETED
58eba0f7-6570-4ab1-9cff-6906e859f5b8,eeeffba0-4ed2-4208-aba9-67d45ff11b1c,CREDIT,8710.81,EUR,2024-08-11T00:26:17.150637,Little Group,COMPLETED
ee6a4bba-79cf-4d8e-bd05-c2738dbe3641,0ee07bb1-7631-46fa-8bd3-ab31845aa38a,DEBIT,4320.95,EUR,2025-07-05T00:37:30.163771,Wright-Kaur,COMPLETED
115843a8-4de4-42b6-9727-7b0bd26e92f5,335c34e8-ecfd-44cb-af22-ff02ea647f57,TRANSFER,3762.48,EUR,2025-02-13T07:42:32.557031,Robertson-Begum,COMPLETED
91c0509e-0fb3-4388-a4a5-94be663131e9,5e41bfdf-c5e3-4b6e-857e-0b0b8d17bc88,DEBIT,5513.8,EUR,2026-01-09T15:06:23.404112,Price Group,COMPLETED
3efca818-3473-4542-a08e-190e678c5b8a,46563955-38a8-4239-9b82-85708110d53b,TRANSFER,4927.77,EUR,2024-10-26T03:54:47.078585,Atkinson-Willis,COMPLETED
26172d96-b2bb-43c5-8631-14eec8590ca3,7351680d-c0e6-45cf-98a7-85e8270458a8,CREDIT,1171.31,EUR,2025-05-24T00:52:47.290492,Griffiths-Schofield,COMPLETED
07410382-4820-4590-8c7c-dc51481ace2f,2fdeed23-52b3-41fd-ad0d-2d2cd16ea6bc,TRANSFER,2550.61,EUR,2025-10-25T04:38:47.084093,Jones Ltd,PENDING
d79f5b36-9ca8-4ee7-976c-1cb92797b547,18b6d14d-9afc-4cce-bbeb-7d379090e834,TRANSFER,3899.54,EUR,2025-01-21T05:17:12.273459,Smith Inc,COMPLETED
7dbc43d4-badd-4ba3-a248-5fb0f1e47ae9,7449eb21-7822-4ae0-898e-bb1c2e5c8f09,DEBIT,3794.74,EUR,2025-09-14T18:17:38.860504,Bates LLC,FAILED
e52bdb12-a27b-4db3-962d-146fe7191499,64dac9df-6944-4c68-9dd3-8aada489e8f4,TRANSFER,347.03,EUR,2025-04-08T14:07:30.414363,Parry LLC,COMPLETED
62b53e84-f7cf-4e61-8946-b0bb318b0e3c,d4c64687-4fc7-4c8c-93bc-14a76d4694f2,DEBIT,5868.69,EUR,2025-10-21T23:22:56.581531,"Taylor, Francis and Norman",COMPLETED
89fefe57-1842-4ee3-bf68-3feedfe12b83,6c68e26b-7480-4fba-9dee-b437c3e4b46e,DEBIT,9132.36,EUR,2024-01-18T14:59:21.014859,"Gilbert, Whittaker and Green",PENDING
981fa243-35db-45c6-842b-29c3c0a31eda,1f7b041b-e64f-4c07-b125-4f36ce313f11,DEBIT,4592.72,EUR,2023-12-22T09:44:31.385862,Young-Douglas,COMPLETED
7daebe59-7e97-423a-a089-d7a7d40940a3,08919777-1c10-47dd-ad3d-11d6f286a79f,TRANSFER,9939.39,GBP,2023-07-21T18:42:40.102959,,COMPLETED
9d95595d-2998-4fac-9698-f05518d76f5d,59debc57-c6a9-4c34-83b1-d8df63cd6f7a,DEBIT,3296.33,EUR,2024-02-15T08:31:22.757050,,COMPLETED
0124cad2-0107-4776-8d41-6c5ec5dbbcca,d05db8ea-8796-436b-9d98-78362ffbb9da,TRANSFER,4125.55,EUR,2025-11-30T19:33:54.027479,Daniels-Singh,COMPLETED
4be9c193-c83c-403a-87f7-715f0b0fe02f,a23eeae1-267f-486b-9f98-e485aeb49e8f,CREDIT,7055.28,EUR,2024-11-27T11:39:50.181800,"Duffy, Taylor and Russell",COMPLETED
1d6241a4-dcee-4c01-ac89-57aecf3dac8d,30dcdd7f-1a27-464e-9702-e252fdfde8d7,TRANSFER,4708.68,GBP,2025-03-03T06:52:53.434658,"Webster, Byrne and Bailey",FAILED
ccbb8a20-24c2-4fb3-a9ef-979a51382254,9b04d668-cec9-414b-a894-4e835e349609,TRANSFER,8004.85,EUR,2025-01-22T00:43:58.236538,"Holland, Barker and Lewis",COMPLETED
b1a5024d-d946-4340-873c-bdc540404cb1,b41859c8-4478-439c-a5db-bc14c4102754,CREDIT,6585.29,EUR,2024-08-11T08:48:33.070160,Richardson Group,PENDING
aa425018-28ed-4815-a3be-44dac0102a42,032ec27f-669f-45dc-bb38-6a45b98ffcad,CREDIT,1806.27,EUR,2025-12-05T08:40:56.701320,Williams PLC,REVERSED
305d72be-7bd1-4124-af2b-a1c7746560a9,87c95b12-265e-456a-ac97-015d3e9ffa23,TRANSFER,6607.37,GBP,2026-04-05T00:53:09.900998,"Edwards, Kay and Edwards",REVERSED
82cafc77-b59a-4b71-b05b-287142eb2cb3,798e9a19-fcec-4d8b-bc9e-5cde94e241b7,DEBIT,8921.73,EUR,2024-10-12T18:10:46.403016,"Day, Mann and Robson",COMPLETED
7244305c-e37e-41d8-acbb-f1e9c00e768a,27575090-24e2-4a41-80be-4f595205c7fa,CREDIT,6703.0,EUR,2024-10-18T21:00:21.586199,Mason and Sons,COMPLETED
c33d3c40-5d19-4dde-890f-c32942e2e33b,9eaef50a-8802-40ae-b5f6-517d4f5aab17,DEBIT,485.64,EUR,2025-05-27T11:47:54.560612,"Elliott, Hart and Webb",COMPLETED
f695ebce-84cf-4184-a163-29a28790a28d,0f0a7f81-9c36-4536-8b01-9da95891c9ff,DEBIT,5389.31,USD,2023-11-10T18:01:40.298513,"James, Tomlinson and Richards",COMPLETED
00d97c03-a67d-4dfe-a49c-aa51c27df314,89708786-ab22-4a69-ad86-0dc2afb23788,DEBIT,2582.88,EUR,2025-07-31T05:28:30.368659,Leonard-Smith,PENDING
f1a680d0-b0a8-40b9-90f8-4dbd81294c7c,51a7f262-4cff-4752-b30d-f8a10f61506a,DEBIT,8623.98,EUR,2023-07-19T18:22:02.997505,Thomson-Hunt,COMPLETED
8f9eba5b-46a4-46a5-aa41-37f25c8dad74,af576b08-f182-45dc-b566-ebc184b72d74,TRANSFER,5650.05,EUR,2023-11-19T04:25:50.652360,Ward Group,COMPLETED
52bdad1a-2d3f-4da8-b9cd-5b81a9aeff0f,148cabd6-0e09-451c-b27f-f7bba3d69155,DEBIT,4683.2,GBP,2024-07-03T22:37:08.038085,Rahman and Sons,FAILED
4556db53-74f2-4b2d-b1da-e206032c19db,4a63f657-6a6a-4220-bd65-cf1e57519526,DEBIT,4943.18,EUR,2024-03-27T07:38:09.065289,,COMPLETED
440cee1b-f934-443a-b66b-94605c82646e,82e4d45a-35f6-4f81-940d-1f59bfa7cf71,CREDIT,6325.33,GBP,2023-08-13T10:21:33.254149,,PENDING
ab7cb499-30e3-4833-8568-48a1905c3b59,eace2343-6dbe-4d0d-8b7d-368db48058b5,CREDIT,6962.22,EUR,2025-03-23T14:05:39.989643,Spencer and Sons,COMPLETED
0817dbd9-d020-4f1d-b927-9daffd5d8e33,d6adb867-83aa-4630-ae4b-431073b760c8,CREDIT,2558.87,EUR,2025-03-14T10:06:15.470966,Henry-Dixon,COMPLETED
9e4a9a24-9545-4476-981e-2b4b30a10b89,e6bf5fd3-d581-418e-b494-71eb8e2a1bd0,TRANSFER,5411.22,EUR,2025-10-10T11:54:52.016268,"Bradley, Ross and Slater",COMPLETED
6a318788-5c33-4db0-bb68-eba514254d8f,1d4f32ed-21eb-4c23-8aa6-4ba2831adf71,CREDIT,8805.4,EUR,2024-05-01T18:23:11.357179,Coleman-Franklin,COMPLETED
25990ab9-a42d-4d15-a5bd-bd848e5fdde2,ab1ed61b-f0e0-48e9-aa4b-0b61c081ab85,CREDIT,7914.08,EUR,2025-01-21T20:35:17.976425,Williams Inc,COMPLETED
48430cbc-d8ac-4b7f-aaa3-2986881c749b,ae41062e-e286-4d8e-bb66-6bb75910e508,TRANSFER,962.17,EUR,2026-01-06T12:40:37.000657,Williamson-Roberts,COMPLETED
0ee39c5a-6bd4-42bf-99ff-c3fff74b1903,b7f60550-8dca-4937-9346-aa402c18420f,CREDIT,2378.32,EUR,2023-06-02T14:53:32.379466,"Walsh, Donnelly and Bray",COMPLETED
f2ddd66f-9ac7-4eee-aae8-b7e550404dbc,e18b38b5-f959-460c-bb45-4def33a73d57,CREDIT,8143.12,EUR,2024-05-25T00:28:06.657940,Burton-Barker,COMPLETED
965e0954-de1d-4e6d-b84b-db446b1e5f4d,67e5a8c7-c600-4f27-8428-c8207a70ef1e,CREDIT,5661.84,EUR,2025-07-04T05:05:18.353191,,COMPLETED
7c34ede4-2f66-420a-8e4e-2ca1fa55d19e,dfcbf59b-1d71-4f79-95a5-924e6cdcc269,TRANSFER,6911.87,EUR,2023-07-14T16:49:26.676659,"Powell, Vaughan and Parsons",COMPLETED
31d1615a-3746-4ddb-84a1-106ca8a7ccaa,0781e874-2e42-431e-8b21-d755c08f5a7e,DEBIT,3621.84,GBP,2026-04-17T02:34:23.789133,Bailey Inc,COMPLETED
9cda52af-11cc-47d6-a4ec-5580a3ad0e4a,fbbe7dd7-fdd1-4ea3-8d61-abee7ad33ecc,DEBIT,7284.21,EUR,2025-08-06T02:56:11.014959,Roberts Group,COMPLETED
8c8ad69f-aa6f-4916-90b5-87cd2a1b2db8,92c2afbf-dfbd-43f1-b796-f23ad5bfb732,CREDIT,7330.41,GBP,2023-07-30T12:08:18.132449,"Moss, Graham and Wong",FAILED
a55f91f6-27bc-4e94-8aeb-c64d748dcb67,9652c313-5d9e-4209-9107-3068eeae5aa4,DEBIT,5422.45,EUR,2025-04-25T17:15:22.383413,Macdonald Group,COMPLETED
dddb30cf-07fa-40cb-9265-59fdd4d1c568,5eca65cd-bddc-49ec-9647-cca01de0030b,DEBIT,1019.46,EUR,2026-03-20T11:10:28.106740,Carpenter Ltd,COMPLETED
